"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:5bFuHlXKw66Uu2cHKn5bf8","Alive","spotify:artist:67qogtRNI0GjUr8PlaG6Zh, spotify:artist:57Vnemieu10x71jR2UWc4o","Zeds Dead, MKLA","spotify:album:424AkXXKYZsnsoiBrW64oh","Alive","spotify:artist:67qogtRNI0GjUr8PlaG6Zh, spotify:artist:57Vnemieu10x71jR2UWc4o","Zeds Dead, MKLA","2021-06-30","https://i.scdn.co/image/ab67616d0000b273ed91151e9425a0eae7b7db98","1","1","197388","https://p.scdn.co/mp3-preview/97a006f9485abbb057a33938d767b69ff4b976d9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","CAUM82100236","","2021-12-03T01:33:56Z"
"spotify:track:10EpXLXKHmNSVKvX7A5hg8","Getaway - Koven Remix","spotify:artist:521qvhdobR0GzhvU6TFw76, spotify:artist:6D5xkX8ecb4bGccXqtDI63, spotify:artist:3UCbp6D1lvILlxRJT9LnFa","Tritonal, Angel Taylor, Koven","spotify:album:1pCddf4xbF2oOYFXTOZzDS","Getaway (Remixes)","spotify:artist:521qvhdobR0GzhvU6TFw76","Tritonal","2016-07-08","https://i.scdn.co/image/0cd0333511252003372c21bd1ea6b7a5fc1c3ff4","1","2","203720","https://p.scdn.co/mp3-preview/f8fdc4a1007660c6b49f4bdbf16708504679c952?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","GBKQU1673421","","2021-12-02T19:36:41Z"
"spotify:track:2cGnOx17iac6m7R5YDUZac","Everything","spotify:artist:4YLQaW1UU3mrVetC8gNkg5, spotify:artist:11chB4Th19iMA7j65oGMk1, spotify:artist:0Ey8TMIVvT6OSYiblEuyMh","3LAU, Funkin Matt, Frawley","spotify:album:4hgIw8ZpU1rkGbEEwkNajV","Everything","spotify:artist:4YLQaW1UU3mrVetC8gNkg5, spotify:artist:11chB4Th19iMA7j65oGMk1","3LAU, Funkin Matt","2021-01-22","https://i.scdn.co/image/ab67616d0000b273460771a72003ffccb35a568f","1","1","199000","https://p.scdn.co/mp3-preview/b6b23eb763326676d82814116f8073738697adad?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","QM24S2100029","","2021-12-02T19:36:35Z"
"spotify:track:0PMNxtgeNSmPPp4aiA4T8F","Sideways","spotify:artist:45eNHdiiabvmbp4erw26rg, spotify:artist:6eVWXmKBW7Iltub01D9R1c, spotify:artist:757FXqX0Osk2pqtgv4E5v4","ILLENIUM, Valerie Broussard, NURKO","spotify:album:06eiw663CL0vHSY7jvtZ3p","Sideways","spotify:artist:45eNHdiiabvmbp4erw26rg, spotify:artist:6eVWXmKBW7Iltub01D9R1c, spotify:artist:757FXqX0Osk2pqtgv4E5v4","ILLENIUM, Valerie Broussard, NURKO","2021-05-07","https://i.scdn.co/image/ab67616d0000b273623ef71698c5592e30186311","1","1","251830","https://p.scdn.co/mp3-preview/b4bb308759ca1344f204da9e9edb3999ad31d183?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","ZZOPM2105395","","2021-12-02T17:42:09Z"
"spotify:track:5WxtmHAcrDbghHVGupu18h","Save Me (feat. MKLA)","spotify:artist:28uJnu5EsrGml2tBd7y8ts, spotify:artist:0A8ej3hXTozbQAMhcU8RNb, spotify:artist:57Vnemieu10x71jR2UWc4o","Vintage Culture, Adam K, MKLA","spotify:album:7pOKGKmHi9U8NM0aJ49QBo","Save Me (feat. MKLA)","spotify:artist:28uJnu5EsrGml2tBd7y8ts, spotify:artist:0A8ej3hXTozbQAMhcU8RNb, spotify:artist:57Vnemieu10x71jR2UWc4o","Vintage Culture, Adam K, MKLA","2018-12-21","https://i.scdn.co/image/ab67616d0000b27341bf8a9235efe4a6f5d4fab3","1","1","193548","https://p.scdn.co/mp3-preview/9b1fdea64ab00dd1f4d44e45c0292ba138fb398e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","NLZ541801677","","2021-11-20T01:02:30Z"
"spotify:track:6Iw43Wm8LRMwCfgkKEed0u","Underwater","spotify:artist:3ky8xBRraNNzxzXEw6Ga0c, spotify:artist:1yqxFtPHKcGcv6SXZNdyT9","Anabel Englund, MK","spotify:album:7uZGulWnnHuNfRkzGZ2yEa","Messing With Magic","spotify:artist:3ky8xBRraNNzxzXEw6Ga0c","Anabel Englund","2020-12-11","https://i.scdn.co/image/ab67616d0000b2731305c89a91a728ab98c411d6","1","5","177597","https://p.scdn.co/mp3-preview/2cac76f727a11aa54e7966b5dabd9c185890ea3f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","USUS12000530","","2021-11-17T01:02:06Z"
"spotify:track:5bHbUMtuZIpHtTPdoJmcaN","Need To Feel Loved - Tinlicker Remix","spotify:artist:6TwTAUcCILwoSPY2N3etuY, spotify:artist:4mYOtUmFApJtEbaeGt0RCk, spotify:artist:5EmEZjq8eHEC6qFnT63Lza","Reflekt, delline bass, Tinlicker","spotify:album:3SppKnyNf5sdqLxCMwsTzX","Anjunabeats Volume 14","spotify:artist:10gzBoINW3cLJfZUka8Zoe","Above & Beyond","2019-05-31","https://i.scdn.co/image/ab67616d0000b273e7edcaad955451771f08ff3b","1","8","308053","https://p.scdn.co/mp3-preview/40db0e2a1b66ac51d8f849c3a7022831b0468c6c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","GBEWA1900917","","2021-11-16T21:51:11Z"
"spotify:track:3TgMQhmvQAfqEptivvuBa7","Lick That - Max Styler Remix","spotify:artist:26fsavNxrXVdRK7wL3jZKb, spotify:artist:3NKKngINK1tP6BFy0WOyWk","Imanos, Max Styler","spotify:album:6HLIskyLaSOTvMdfebsXeO","Lick That (The Remixes)","spotify:artist:26fsavNxrXVdRK7wL3jZKb","Imanos","2019-02-22","https://i.scdn.co/image/ab67616d0000b273d46436f216db2ba161978d00","1","2","220645","","false","0","GBKPL1936932","","2021-11-16T21:40:12Z"
"spotify:track:03TntwhRFk5IIAOwIREo2u","Stay High - Ray Foxx Remix","spotify:artist:1kk6o5FDlujcgz2d2iFXKy, spotify:artist:52IMdPUhmYfGU7daNnmHVA, spotify:artist:3rBUMhb9YTlfKpOEBZ0AQK","LO'99, DOOLIE, Ray Foxx","spotify:album:7sHLvKm07kVC4I5igkTecK","Stay High (Ray Foxx Remix)","spotify:artist:1kk6o5FDlujcgz2d2iFXKy, spotify:artist:3rBUMhb9YTlfKpOEBZ0AQK","LO'99, Ray Foxx","2019-12-11","https://i.scdn.co/image/ab67616d0000b273c66cde68f6c665689a0a8d21","1","1","239879","https://p.scdn.co/mp3-preview/40f65f8c552af977fc6738457fda953989feefb4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","AUNV01900454","","2021-11-16T03:11:13Z"
"spotify:track:5yUOlpjHbmBlm9bey3ru5G","The Wanderer","spotify:artist:2IK99qf3aYxFWkgCkc7kQ3, spotify:artist:6HM5cyDWiTq4ijhdsaRZiS","LTN, Ghostbeat","spotify:album:2NyX4tZzWItzbOxH9zIPEN","The Wanderer","spotify:artist:2IK99qf3aYxFWkgCkc7kQ3, spotify:artist:6HM5cyDWiTq4ijhdsaRZiS","LTN, Ghostbeat","2021-05-14","https://i.scdn.co/image/ab67616d0000b273deb64d1ffceeb4b49c09b6b9","1","1","195976","https://p.scdn.co/mp3-preview/5b82dec41a570bcadb684822f9bd42f9c4bc319b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","CA6D22100327","","2021-11-14T04:08:26Z"
"spotify:track:0ORNCDKB85QXkdMdvKx3MV","Ordel - Rezident Remix","spotify:artist:238y1dKPtMeFEpX3Y6H1Vr, spotify:artist:1ysHnRqLx1sIFxUlahQftx, spotify:artist:3W02sTifN8tW1bapAkS1hu, spotify:artist:0hzZTaZ59eR5lESXHRVgkc","Parra for Cuva, Kyson, Beau Diako, Rezident","spotify:album:6cJZO8hsPb3cnTHO2L0Y8C","Juno (Remixes)","spotify:artist:238y1dKPtMeFEpX3Y6H1Vr","Parra for Cuva","2021-10-22","https://i.scdn.co/image/ab67616d0000b273e45504e90c841e82de1a1565","1","5","222911","https://p.scdn.co/mp3-preview/d11314add1f7a27c2318e003e7e706c1edd73e60?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","QM4TW2184550","","2021-11-09T02:43:25Z"
"spotify:track:3naob59kPRRxTV12jhIU68","Overdose","spotify:artist:4T8dF8zYAxgtlPPICuFQ5w","Pascal Junior","spotify:album:46pbfEVTqzFnjIWk1NnHy4","Overdose","spotify:artist:4T8dF8zYAxgtlPPICuFQ5w","Pascal Junior","2019-08-16","https://i.scdn.co/image/ab67616d0000b27300cacbd2631469a8b1422885","1","1","354098","","false","0","GBKQU1592275","","2021-11-04T01:02:56Z"
"spotify:track:1dbcjcCKeAc7Q9uz4wcLRZ","Hope","spotify:artist:3pfQKkyELe3zxBQDgQP6Py, spotify:artist:5EBlHXi71tDXnFtroEh7Rg","Tim Legend, Naomi Wild","spotify:album:3OkDUiBbjn9QHPqcAMnSX0","Hope","spotify:artist:3pfQKkyELe3zxBQDgQP6Py","Tim Legend","2016-11-22","https://i.scdn.co/image/ab67616d0000b273c0f90f1fdbf420693cf36d26","1","1","173931","https://p.scdn.co/mp3-preview/519823d343f92f992ef267d5ec415468fb8a3da4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","USUS11600495","","2021-11-02T22:29:36Z"
"spotify:track:2F0ZLn3nqS6z9hD27qiDgX","KNOW ME - Cassian Remix","spotify:artist:60yfafz0P3gqaUaOUIddae, spotify:artist:7wFDo161xYdeaiLz3KIHoM, spotify:artist:1ChtRJ3f4rbv4vtz87i6CD, spotify:artist:21mKp7DqtSNHhCAU2ugvUw, spotify:artist:2SrWifjYv7b5tR8EzEmn1x","BRONSON, Gallant, Cassian, ODESZA, Golden Features","spotify:album:7mHmeFtsjrQ1BZT6d0OruX","KNOW ME (Cassian Remix)","spotify:artist:60yfafz0P3gqaUaOUIddae, spotify:artist:1ChtRJ3f4rbv4vtz87i6CD","BRONSON, Cassian","2020-09-29","https://i.scdn.co/image/ab67616d0000b2734fbed9fde9cbcce4e84574e1","1","1","313013","https://p.scdn.co/mp3-preview/078e37ee9790a61bf3c24395eff86def8e477e44?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","GBCFB2000460","","2021-11-02T22:22:03Z"
"spotify:track:2pEIHNpqlkkB5fX3lRAObT","Do You Think About Me - filous Remix","spotify:artist:5L6tkH3jDmFBX9dYdFFQXy, spotify:artist:2IjiuEObrCKyZvSb8xLxG9","NVDES, filous","spotify:album:33CstZRv63nadozJiGgfJV","Do You Think About Me (filous Remix)","spotify:artist:5L6tkH3jDmFBX9dYdFFQXy, spotify:artist:2IjiuEObrCKyZvSb8xLxG9","NVDES, filous","2017-08-30","https://i.scdn.co/image/ab67616d0000b2730e9da581b56997d44d236835","1","1","176411","","false","0","GBKPL1786911","","2021-11-02T22:13:35Z"
"spotify:track:3tRzqJdt8IJGFyVJac26cj","Awake","spotify:artist:3FEUxHWFYivuxwd4tjIPoT","Rosehip","spotify:album:7wOp0FV5sQy2sdOckuzlPC","Awake","spotify:artist:3FEUxHWFYivuxwd4tjIPoT","Rosehip","2020-06-05","https://i.scdn.co/image/ab67616d0000b27395207fe29be203d68ff84535","1","1","186000","","false","14","QZHN32023323","","2021-11-02T22:07:46Z"
"spotify:track:5NyCvzTsbkYVUBYNQoAcn0","So High","spotify:artist:0dE2azLipjakJifWO2xrOO","Hopex","spotify:album:6Gy0QYqGtszEkzwtt0SHu2","So High","spotify:artist:0dE2azLipjakJifWO2xrOO","Hopex","2020-05-04","https://i.scdn.co/image/ab67616d0000b273f8fb71b2b45406fa8a7ec3c5","1","1","183754","https://p.scdn.co/mp3-preview/11df77c4d0e87255fbf0761d0a63e39fa2c9d1a2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","QM42K2019359","","2021-10-30T20:02:17Z"
"spotify:track:4xMbBESczlHPUO8QeYi56p","My Heart Goes (La Di Da)","spotify:artist:4EPJlUEBy49EX1wuFOvtjK, spotify:artist:0u6GtibW46tFX7koQ6uNJZ","Becky Hill, Topic","spotify:album:3xDukGLEHBX2uylxb6S9jc","My Heart Goes (La Di Da)","spotify:artist:4EPJlUEBy49EX1wuFOvtjK, spotify:artist:0u6GtibW46tFX7koQ6uNJZ","Becky Hill, Topic","2021-08-24","https://i.scdn.co/image/ab67616d0000b27309c5735e9ed63de615e98afc","1","1","148960","https://p.scdn.co/mp3-preview/fff50516244b9f41070d7998c1b15e943ca79415?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","GBUM72102422","","2021-10-29T07:53:48Z"
"spotify:track:5nuqDeubfdwz8zXXijE6Ay","Animality","spotify:artist:24D8gx0257CDd1HAuqNuHu, spotify:artist:4SGjhp6poLLEx7PM94m0Gg, spotify:artist:5bRCOza0PMAOKh6xGQ2Gxe","JVLA, Maga, Zupay","spotify:album:6Rkw0xiqDfTSI67NN6Cb0v","Animality","spotify:artist:24D8gx0257CDd1HAuqNuHu, spotify:artist:4SGjhp6poLLEx7PM94m0Gg, spotify:artist:5bRCOza0PMAOKh6xGQ2Gxe","JVLA, Maga, Zupay","2019-12-07","https://i.scdn.co/image/ab67616d0000b273ff0700760e169c7cca93f395","1","1","168316","","false","18","QZ93L2027040","","2021-10-28T22:39:30Z"
"spotify:track:5JcAuqCtuuZYANh0muse1y","Stars","spotify:artist:13jm4r5O79Vxjy3zzZ51j0, spotify:artist:4q8SjmBr5X7DUmVvrnNrsd","Luke Bond, Nathan Nicholson","spotify:album:1kXZbz0SFCjTqr1oGmbkJh","Stars","spotify:artist:13jm4r5O79Vxjy3zzZ51j0, spotify:artist:4q8SjmBr5X7DUmVvrnNrsd","Luke Bond, Nathan Nicholson","2021-01-15","https://i.scdn.co/image/ab67616d0000b2730671864d511792e3e182116e","1","1","220645","https://p.scdn.co/mp3-preview/7dbce2ee76ef11dcedede061ab4586873d194722?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","NLF712100022","","2021-10-28T22:34:00Z"
"spotify:track:02shCNmb6IvgB5jLqKjtkK","Nevada","spotify:artist:0daugAjUgbJSqdlyYNwIbT, spotify:artist:5wMfct6VVvaVQ8xGCXxIUa","Vicetone, Cozi Zuehlsdorff","spotify:album:35waq1Bkgy11OjZNGuk9Gj","Nevada","spotify:artist:0daugAjUgbJSqdlyYNwIbT, spotify:artist:5wMfct6VVvaVQ8xGCXxIUa","Vicetone, Cozi Zuehlsdorff","2016-06-24","https://i.scdn.co/image/ab67616d0000b273f48a2a4e66094853072c3b79","1","1","208561","https://p.scdn.co/mp3-preview/b579ee8bd770716380ea708ad8b57d37bf08723c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","CA6D21600175","","2021-10-27T05:58:28Z"
"spotify:track:5dVchPeZujXwRlkTG9fR1C","Silence of Reality","spotify:artist:1R2iRWvuwwokMKGHirNGTD","Serhat Durmus","spotify:album:3wd9EQSVou40c8VXxmAuoE","Silence of Reality","spotify:artist:1R2iRWvuwwokMKGHirNGTD","Serhat Durmus","2020-04-03","https://i.scdn.co/image/ab67616d0000b273361306691aa9a1a0c8141fa9","1","1","264496","https://p.scdn.co/mp3-preview/032fa12cb8dad9b70962b7b896f5683b4339e6ec?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","SE6A92011286","","2021-10-26T18:35:57Z"
"spotify:track:0WDHsTEgyvjw4EM24O0Tyd","Love Is Killing Me","spotify:artist:74xeHqz5Ap8ZHq69TkxI0r","BONNIE X CLYDE","spotify:album:1ZRTlJ2LUDln5WNTTP6UII","Love Is Killing Me","spotify:artist:74xeHqz5Ap8ZHq69TkxI0r","BONNIE X CLYDE","2020-06-26","https://i.scdn.co/image/ab67616d0000b27344f470183637dae6bd6c18c2","1","1","160000","https://p.scdn.co/mp3-preview/dd04cc623d1c28bf252eb890ffb629057980fe51?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","USUS12000298","","2021-10-18T17:42:41Z"
"spotify:track:3wjen23Xb9H1kU4V50QyiZ","Gold (feat. Yuna)","spotify:artist:5CdJjUi9f0cVgo9nFuJrFa, spotify:artist:3kHVioJpVxlazAAKQ64pC1","Adventure Club, Yuna","spotify:album:1gLPm1bWZFHv6ORBbEmQPM","Calling All Heroes","spotify:artist:5CdJjUi9f0cVgo9nFuJrFa","Adventure Club","2013-10-29","https://i.scdn.co/image/ab67616d0000b273d0f064af0e74b5e51ae19bed","1","1","257044","","false","48","QMRSZ1301072","","2021-10-18T17:36:41Z"
"spotify:track:0f3VCprEO3u4j93FtHxTbj","Forever (feat. Ben Stevenson)","spotify:artist:5CdJjUi9f0cVgo9nFuJrFa, spotify:artist:06ZVnBRVWngP7hMjnJsWRq","Adventure Club, Ben Stevenson","spotify:album:45hTiiH7JpJx1P5TN6iDDG","Red // Blue","spotify:artist:5CdJjUi9f0cVgo9nFuJrFa","Adventure Club","2016-12-02","https://i.scdn.co/image/ab67616d0000b2735070b25872d0db10607a61cd","1","4","229436","","false","31","QMRSZ1600897","","2021-10-18T17:17:45Z"
"spotify:track:5jyUBKpmaH670zrXrE0wmO","Reload - Radio Edit","spotify:artist:6hyMWrxGBsOx6sWcVj1DqP, spotify:artist:1tBU8jUEdVR3mqSsAqEGfD, spotify:artist:2auikkNYqigWStoHWK1Grq","Sebastian Ingrosso, Tommy Trash, John Martin","spotify:album:2UgmfoJF7x7cQmWADnoQdG","Reload (Vocal Version / Radio Edit)","spotify:artist:6hyMWrxGBsOx6sWcVj1DqP, spotify:artist:1tBU8jUEdVR3mqSsAqEGfD, spotify:artist:2auikkNYqigWStoHWK1Grq","Sebastian Ingrosso, Tommy Trash, John Martin","2013-01-01","https://i.scdn.co/image/ab67616d0000b27370e2e5292928812958927a9a","1","1","221272","https://p.scdn.co/mp3-preview/89dff34e3b51bd0aaa6c3910debda6476fe66e4a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","GBJ4B1300159","","2021-10-17T19:51:34Z"
"spotify:track:3LxG9HkMMFP0MZuiw3O2rF","Good Things Fall Apart (with Jon Bellion)","spotify:artist:45eNHdiiabvmbp4erw26rg, spotify:artist:50JJSqHUf2RQ9xsHs0KMHg","ILLENIUM, Jon Bellion","spotify:album:60xcVwuQJAOyu11xf9mObS","ASCEND","spotify:artist:45eNHdiiabvmbp4erw26rg","ILLENIUM","2019-08-16","https://i.scdn.co/image/ab67616d0000b273529c6fa82d23f65076c1579b","1","3","216668","https://p.scdn.co/mp3-preview/b79e97cef00009de62ba5a2c74bafc27a223b408?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","USUG11901088","","2021-10-14T23:22:41Z"
"spotify:track:70YPzqSEwJvAIQ6nMs1cjY","In Your Arms (with X Ambassadors)","spotify:artist:45eNHdiiabvmbp4erw26rg, spotify:artist:3NPpFNZtSTHheNBaWC82rB","ILLENIUM, X Ambassadors","spotify:album:60xcVwuQJAOyu11xf9mObS","ASCEND","spotify:artist:45eNHdiiabvmbp4erw26rg","ILLENIUM","2019-08-16","https://i.scdn.co/image/ab67616d0000b273529c6fa82d23f65076c1579b","1","14","220730","https://p.scdn.co/mp3-preview/5f61ca764329c43a08c612c7b8ffcd6b9f0ce575?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","USUG11901636","","2021-10-14T23:22:41Z"
"spotify:track:7arsXR8AtExnOFN3v3HiJI","Going Dumb","spotify:artist:4AVFqumd2ogHFlRbKIjp1t, spotify:artist:1TcbdifqhtxLz77unBYJ7z","Alesso, CORSAK","spotify:album:5IMZvYqklgYzabWtgtD74l","Going Dumb","spotify:artist:4AVFqumd2ogHFlRbKIjp1t, spotify:artist:1TcbdifqhtxLz77unBYJ7z, spotify:artist:2dIgFjalVxs4ThymZ67YCE","Alesso, CORSAK, Stray Kids","2021-03-19","https://i.scdn.co/image/ab67616d0000b273b90ea2c8f89de2b22afb0bed","1","1","168601","https://p.scdn.co/mp3-preview/4a3aa842af1be7e939b35ebdf3e75005a35153c0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","QM4TX2149469","","2021-10-14T01:11:32Z"
"spotify:track:4ZTTUAjJCd4NMZmIU7RB4c","Midnight (feat. Liam Payne)","spotify:artist:4AVFqumd2ogHFlRbKIjp1t, spotify:artist:5pUo3fmmHT8bhCyHE52hA6","Alesso, Liam Payne","spotify:album:4Cq0dfyCX1msQ6ZRbdT4YG","Midnight (feat. Liam Payne)","spotify:artist:4AVFqumd2ogHFlRbKIjp1t, spotify:artist:5pUo3fmmHT8bhCyHE52hA6","Alesso, Liam Payne","2020-04-08","https://i.scdn.co/image/ab67616d0000b273107d930ebe7cba0ff31c605c","1","1","220140","https://p.scdn.co/mp3-preview/a5b89fc17e03d1a637ff149da48074800d4a295e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","USUG12000913","","2021-10-14T01:08:42Z"
"spotify:track:1zIeHUjMFviQ4tbe9SOdMZ","Save Me (feat. Adara)","spotify:artist:5CdJjUi9f0cVgo9nFuJrFa, spotify:artist:39ENjK7fN4KQpXqo6dh1Km","Adventure Club, Adara","spotify:album:45hTiiH7JpJx1P5TN6iDDG","Red // Blue","spotify:artist:5CdJjUi9f0cVgo9nFuJrFa","Adventure Club","2016-12-02","https://i.scdn.co/image/ab67616d0000b2735070b25872d0db10607a61cd","1","10","171421","","false","31","QMRSZ1600901","","2021-10-14T00:23:00Z"
"spotify:track:3NAGKEkJN7cUTaIYqFnF8l","Crash 2.0","spotify:artist:5CdJjUi9f0cVgo9nFuJrFa, spotify:artist:7uas0F5EhsZg6KDJ7yy7rW","Adventure Club, DallasK","spotify:album:45hTiiH7JpJx1P5TN6iDDG","Red // Blue","spotify:artist:5CdJjUi9f0cVgo9nFuJrFa","Adventure Club","2016-12-02","https://i.scdn.co/image/ab67616d0000b2735070b25872d0db10607a61cd","1","9","254879","","false","49","QMRSZ1501073","","2021-10-14T00:21:09Z"
"spotify:track:4xpTM1MCKhY91OGiOhHNf5","Feed The Fire - Kassian Remix","spotify:artist:0GG2cWaonE4JPrjcCCQ1EG, spotify:artist:5Vuvs6Py2JRU7WiFDVsI7J, spotify:artist:4w6VhlUuzrUoJ5NbCpefXx","SG Lewis, Lucky Daye, Kassian","spotify:album:7wxfJfJN8u2TrkP8dCpOgb","Feed The Fire (Kassian Remix)","spotify:artist:0GG2cWaonE4JPrjcCCQ1EG, spotify:artist:5Vuvs6Py2JRU7WiFDVsI7J, spotify:artist:4w6VhlUuzrUoJ5NbCpefXx","SG Lewis, Lucky Daye, Kassian","2020-11-20","https://i.scdn.co/image/ab67616d0000b2732c4d8c5feed0a2f4a0bb81ef","1","1","304013","https://p.scdn.co/mp3-preview/1c66f9b3b7070c84c19e0174dd8e0afb76c0b7cc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","GBUM72006035","","2021-09-27T23:53:32Z"
"spotify:track:6JmRVEBNPIxEtAXWKPSsi5","Falling","spotify:artist:0XmmX4fE4SiRMu3ICsP5sA, spotify:artist:1SeU8Y2rEUpEoeWmUCdQIR, spotify:artist:047WXnK2tIG3FGth7FyXaK","Lipless, Mahalo, Carly Paige","spotify:album:5hXasfS8x3j028u1O3B9yj","Falling","spotify:artist:0XmmX4fE4SiRMu3ICsP5sA, spotify:artist:1SeU8Y2rEUpEoeWmUCdQIR","Lipless, Mahalo","2019-04-12","https://i.scdn.co/image/ab67616d0000b273069db85e0cf9550a8c5a680c","1","1","205363","https://p.scdn.co/mp3-preview/c05c682b0c0f2cb839386f444a17542178169c31?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","QZFPL1900017","","2021-09-23T00:51:40Z"
"spotify:track:40tPP3K10yMZxwnT65REKj","Inner Light","spotify:artist:2vf4pRsEY6LpL5tKmqWb64, spotify:artist:6LHsnRBUYhFyt01PdKXAF5","Elderbrook, Bob Moses","spotify:album:4lwHXYfthE95rn7z1B3dWD","Inner Light","spotify:artist:2vf4pRsEY6LpL5tKmqWb64, spotify:artist:6LHsnRBUYhFyt01PdKXAF5","Elderbrook, Bob Moses","2021-07-30","https://i.scdn.co/image/ab67616d0000b273a63745282e4fea8542af977d","1","1","257984","https://p.scdn.co/mp3-preview/9ee79cf3adb17ecef3c3626beb33b6b187c750f2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","GBAYE2100859","","2021-09-23T00:26:27Z"
"spotify:track:11m87GLVfVfJNsBUYr2yRl","The Longest Road - Steff Da Campo Remix","spotify:artist:1N9n8MSxrr4Emhb566493b, spotify:artist:3j4FHbC5zwmYGJ7r0ZgaMt, spotify:artist:7Bo6vpAmmhylCRWoHSBkcZ","Morgan Page, Lissie, Steff da Campo","spotify:album:7fHJJ0CxSW241fbgxxDdsD","The Longest Road","spotify:artist:1N9n8MSxrr4Emhb566493b","Morgan Page","2018-11-16","https://i.scdn.co/image/ab67616d0000b273d854c5ef020b1f6207ac553e","1","3","184781","https://p.scdn.co/mp3-preview/883903acc10c1480c5666f78022dc259ce4ee6eb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","14","NLF711812445","","2021-09-21T05:48:23Z"
"spotify:track:5fGzPMN2xj7vU01qcJOFRy","Chains Chilled (with Project 46)","spotify:artist:6TQj5BFPooTa08A7pk8AQ1, spotify:artist:2RhRT6DNOVoDTfS0rG31pZ","Kaskade, Project 46","spotify:album:5M09NbQv2S9UbIichEVmgA","Chains Chilled (with Project 46)","spotify:artist:6TQj5BFPooTa08A7pk8AQ1, spotify:artist:2RhRT6DNOVoDTfS0rG31pZ","Kaskade, Project 46","2020-09-11","https://i.scdn.co/image/ab67616d0000b2730b8ca30362518e636311dbba","1","1","219661","","false","0","GBKPL2020831","","2021-09-20T16:49:42Z"
"spotify:track:25JmQ3qFQkhbLZMJpdftO9","By My Side","spotify:artist:16yUpGkBRgc2eDMd3bB3Uw, spotify:artist:2Iyxo030DdKWKmhhEaS22p","MitiS, Tedy","spotify:album:09dfll1eY4PRh0nSWIuFBi","'Til the End","spotify:artist:16yUpGkBRgc2eDMd3bB3Uw","MitiS","2018-03-23","https://i.scdn.co/image/ab67616d0000b273f07ec8cd2cac079d9f23d893","1","4","190588","","false","13","USA2P1804762","","2021-09-15T23:49:44Z"
"spotify:track:56tNMHvbcFPvYiDxA7xROH","You Could Be","spotify:artist:1Ysz8yMgr4g1Ol3l1m3yOt, spotify:artist:76rh78p0cww0l4OqgKabLQ","Anz, George Riley","spotify:album:32bdwKmh9xPoBmYlCjNNZI","You Could Be","spotify:artist:1Ysz8yMgr4g1Ol3l1m3yOt, spotify:artist:76rh78p0cww0l4OqgKabLQ","Anz, George Riley","2021-08-31","https://i.scdn.co/image/ab67616d0000b2734358fbddba9f4c3978e37818","1","1","218024","https://p.scdn.co/mp3-preview/9c2b1a216e5cf1c96caf43a7c50f01cd1a772836?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","GBCFB2100627","","2021-09-10T00:19:07Z"
"spotify:track:30lfF9ncaPUsZ5eWvE7m0i","Move - Edit","spotify:artist:1lc8mnyGrCLtPhCoWjRxjM, spotify:artist:7LvvNoUPwTZpgXDWBRrfHg","Flight Facilities, DRAMA","spotify:album:6Yr1YJzQRjBkxLqBmzgvvw","Move (Edit)","spotify:artist:1lc8mnyGrCLtPhCoWjRxjM","Flight Facilities","2021-08-06","https://i.scdn.co/image/ab67616d0000b2736a1d93dec661cf955ea897f0","1","1","226400","","false","0","AUFF02100187","","2021-09-10T00:03:49Z"
